"site_id","latitude","longitude","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","ind_phen","phenophase","state","series_yrs","first_yes_date","yeartype","dop","year","resident","present_jan1","ind_phen_year"
8418,32.363758,-94.873947,359,"Agelaius","phoeniceus","red-winged blackbird","Animalia",62147,310,"Fruit/seed consumption",2015,3,18,77,2457100,3,"62147_Fruit/seed consumption","Feeding","TX",9,2015-03-18,"calendar",77,2015,NA,NA,"62147_Fruit/seed consumption_2015"
8418,32.363758,-94.873947,1233,"Poecile","carolinensis","Carolina chickadee","Animalia",63335,310,"Fruit/seed consumption",2015,1,30,30,2457053,2,"63335_Fruit/seed consumption","Feeding","TX",9,2015-01-30,"calendar",30,2015,NA,NA,"63335_Fruit/seed consumption_2015"
8418,32.363758,-94.873947,363,"Molothrus","ater","brown-headed cowbird","Animalia",64379,310,"Fruit/seed consumption",2015,3,18,77,2457100,3,"64379_Fruit/seed consumption","Feeding","TX",9,2015-03-18,"calendar",77,2015,NA,NA,"64379_Fruit/seed consumption_2015"
17414,42.936153,-73.433449,1124,"Tachycineta","bicolor","tree swallow","Animalia",66940,297,"Nest building (birds)",2015,5,6,126,2457149,3,"66940_Nest building (birds)","Nesting behavior","NY",9,2015-05-06,"calendar",126,2015,NA,NA,"66940_Nest building (birds)_2015"
17707,37.360123,-122.128151,362,"Junco","hyemalis","dark-eyed junco","Animalia",68613,294,"Singing individuals (birds)",2015,1,29,29,2457052,2,"68613_Singing individuals (birds)","Singing individuals","CA",9,2015-01-29,"calendar",29,2015,NA,NA,"68613_Singing individuals (birds)_2015"
12725,37.360928,-122.130836,1088,"Calypte","anna","Anna's hummingbird","Animalia",71544,312,"Flower visitation",2015,5,4,124,2457147,5,"71544_Flower visitation","Feeding","CA",9,2015-05-04,"calendar",124,2015,NA,NA,"71544_Flower visitation_2015"
6099,34.119007,-118.760071,1229,"Melanerpes","formicivorus","acorn woodpecker","Animalia",72367,457,"Insect consumption",2015,1,14,14,2457037,5,"72367_Insect consumption","Feeding","CA",10,2015-01-14,"calendar",14,2015,NA,NA,"72367_Insect consumption_2015"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,294,"Singing individuals (birds)",2015,4,17,107,2457130,5,"81455_Singing individuals (birds)","Singing individuals","CA",11,2015-04-17,"calendar",107,2015,NA,NA,"81455_Singing individuals (birds)_2015"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,312,"Flower visitation",2015,4,17,107,2457130,5,"81455_Flower visitation","Feeding","CA",11,2015-04-17,"calendar",107,2015,NA,NA,"81455_Flower visitation_2015"
19944,33.66478,-117.843063,1088,"Calypte","anna","Anna's hummingbird","Animalia",81455,457,"Insect consumption",2015,4,20,110,2457133,3,"81455_Insect consumption","Feeding","CA",11,2015-04-20,"calendar",110,2015,NA,NA,"81455_Insect consumption_2015"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,294,"Singing individuals (birds)",2015,4,10,100,2457123,5,"81456_Singing individuals (birds)","Singing individuals","CA",11,2015-04-10,"calendar",100,2015,NA,NA,"81456_Singing individuals (birds)_2015"
19944,33.66478,-117.843063,376,"Sayornis","nigricans","black phoebe","Animalia",81456,457,"Insect consumption",2015,4,17,107,2457130,5,"81456_Insect consumption","Feeding","CA",11,2015-04-17,"calendar",107,2015,NA,NA,"81456_Insect consumption_2015"
19944,33.66478,-117.843063,242,"Petrochelidon","pyrrhonota","cliff swallow","Animalia",81457,297,"Nest building (birds)",2015,4,12,102,2457125,2,"81457_Nest building (birds)","Nesting behavior","CA",10,2015-04-12,"calendar",102,2015,NA,NA,"81457_Nest building (birds)_2015"
19944,33.66478,-117.843063,1197,"Geothlypis","trichas","common yellowthroat","Animalia",81458,294,"Singing individuals (birds)",2015,7,20,201,2457224,2,"81458_Singing individuals (birds)","Singing individuals","CA",11,2015-07-20,"calendar",201,2015,NA,NA,"81458_Singing individuals (birds)_2015"
19944,33.66478,-117.843063,248,"Pandion","haliaetus","osprey","Animalia",81461,297,"Nest building (birds)",2015,12,29,363,2457386,12,"81461_Nest building (birds)","Nesting behavior","CA",9,2015-12-29,"calendar",363,2015,NA,NA,"81461_Nest building (birds)_2015"
17414,42.936153,-73.433449,1197,"Geothlypis","trichas","common yellowthroat","Animalia",86970,294,"Singing individuals (birds)",2015,5,16,136,2457159,3,"86970_Singing individuals (birds)","Singing individuals","NY",11,2015-05-16,"calendar",136,2015,NA,NA,"86970_Singing individuals (birds)_2015"
20765,33.632149,-117.55545,1088,"Calypte","anna","Anna's hummingbird","Animalia",88471,312,"Flower visitation",2015,2,15,46,2457069,10,"88471_Flower visitation","Feeding","CA",9,2015-02-15,"calendar",46,2015,NA,NA,"88471_Flower visitation_2015"
20765,33.632149,-117.55545,376,"Sayornis","nigricans","black phoebe","Animalia",88472,457,"Insect consumption",2015,6,21,172,2457195,12,"88472_Insect consumption","Feeding","CA",9,2015-06-21,"calendar",172,2015,NA,NA,"88472_Insect consumption_2015"
20765,33.632149,-117.55545,355,"Troglodytes","aedon","house wren","Animalia",88474,294,"Singing individuals (birds)",2015,5,20,140,2457163,13,"88474_Singing individuals (birds)","Singing individuals","CA",9,2015-05-20,"calendar",140,2015,NA,NA,"88474_Singing individuals (birds)_2015"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,294,"Singing individuals (birds)",2016,4,23,114,2457502,8,"10282_Singing individuals (birds)","Singing individuals","IL",13,2016-04-23,"calendar",114,2016,NA,NA,"10282_Singing individuals (birds)_2016"
1419,42.011166,-88.503304,246,"Turdus","migratorius","American robin","Animalia",10282,457,"Insect consumption",2016,4,14,105,2457493,4,"10282_Insect consumption","Feeding","IL",9,2016-04-14,"calendar",105,2016,NA,NA,"10282_Insect consumption_2016"
1419,42.011166,-88.503304,245,"Poecile","atricapillus","black-capped chickadee","Animalia",10283,294,"Singing individuals (birds)",2016,4,23,114,2457502,8,"10283_Singing individuals (birds)","Singing individuals","IL",12,2016-04-23,"calendar",114,2016,NA,NA,"10283_Singing individuals (birds)_2016"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,310,"Fruit/seed consumption",2016,3,20,80,2457468,7,"12709_Fruit/seed consumption","Feeding","ME",11,2016-03-20,"calendar",80,2016,NA,NA,"12709_Fruit/seed consumption_2016"
5674,44.910587,-70.266861,246,"Turdus","migratorius","American robin","Animalia",12709,457,"Insect consumption",2016,5,1,122,2457510,7,"12709_Insect consumption","Feeding","ME",11,2016-05-01,"calendar",122,2016,NA,NA,"12709_Insect consumption_2016"
5674,44.910587,-70.266861,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",12712,312,"Flower visitation",2016,5,15,136,2457524,7,"12712_Flower visitation","Feeding","ME",13,2016-05-15,"calendar",136,2016,NA,NA,"12712_Flower visitation_2016"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,294,"Singing individuals (birds)",2016,4,10,101,2457489,3,"16046_Singing individuals (birds)","Singing individuals","CO",14,2016-04-10,"calendar",101,2016,NA,NA,"16046_Singing individuals (birds)_2016"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,310,"Fruit/seed consumption",2016,8,29,242,2457630,3,"16046_Fruit/seed consumption","Feeding","CO",10,2016-08-29,"calendar",242,2016,NA,NA,"16046_Fruit/seed consumption_2016"
2803,39.971001,-105.397003,246,"Turdus","migratorius","American robin","Animalia",16046,457,"Insect consumption",2016,9,1,245,2457633,6,"16046_Insect consumption","Feeding","CO",15,2016-09-01,"calendar",245,2016,NA,NA,"16046_Insect consumption_2016"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,294,"Singing individuals (birds)",2016,4,10,101,2457489,3,"16047_Singing individuals (birds)","Singing individuals","CO",13,2016-04-10,"calendar",101,2016,NA,NA,"16047_Singing individuals (birds)_2016"
2803,39.971001,-105.397003,245,"Poecile","atricapillus","black-capped chickadee","Animalia",16047,310,"Fruit/seed consumption",2016,1,16,16,2457404,4,"16047_Fruit/seed consumption","Feeding","CO",15,2016-01-16,"calendar",16,2016,NA,NA,"16047_Fruit/seed consumption_2016"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,312,"Flower visitation",2016,5,22,143,2457531,2,"16048_Flower visitation","Feeding","CO",14,2016-05-22,"calendar",143,2016,NA,NA,"16048_Flower visitation_2016"
2803,39.971001,-105.397003,354,"Selasphorus","platycercus","broad-tailed hummingbird","Animalia",16048,457,"Insect consumption",2016,5,22,143,2457531,2,"16048_Insect consumption","Feeding","CO",14,2016-05-22,"calendar",143,2016,NA,NA,"16048_Insect consumption_2016"
2803,39.971001,-105.397003,362,"Junco","hyemalis","dark-eyed junco","Animalia",16213,310,"Fruit/seed consumption",2016,2,7,38,2457426,3,"16213_Fruit/seed consumption","Feeding","CO",13,2016-02-07,"calendar",38,2016,NA,NA,"16213_Fruit/seed consumption_2016"
2803,39.971001,-105.397003,357,"Sialia","mexicana","western bluebird","Animalia",16214,457,"Insect consumption",2016,8,19,232,2457620,3,"16214_Insect consumption","Feeding","CO",12,2016-08-19,"calendar",232,2016,NA,NA,"16214_Insect consumption_2016"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,294,"Singing individuals (birds)",2016,3,13,73,2457461,11,"25349_Singing individuals (birds)","Singing individuals","TX",11,2016-03-13,"calendar",73,2016,NA,NA,"25349_Singing individuals (birds)_2016"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,310,"Fruit/seed consumption",2016,1,31,31,2457419,4,"25349_Fruit/seed consumption","Feeding","TX",10,2016-01-31,"calendar",31,2016,NA,NA,"25349_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,246,"Turdus","migratorius","American robin","Animalia",25349,457,"Insect consumption",2016,3,2,62,2457450,14,"25349_Insect consumption","Feeding","TX",11,2016-03-02,"calendar",62,2016,NA,NA,"25349_Insect consumption_2016"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,294,"Singing individuals (birds)",2016,2,28,59,2457447,4,"25351_Singing individuals (birds)","Singing individuals","TX",11,2016-02-28,"calendar",59,2016,NA,NA,"25351_Singing individuals (birds)_2016"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,310,"Fruit/seed consumption",2016,3,20,80,2457468,7,"25351_Fruit/seed consumption","Feeding","TX",10,2016-03-20,"calendar",80,2016,NA,NA,"25351_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,1108,"Mimus","polyglottos","northern mockingbird","Animalia",25351,457,"Insect consumption",2016,1,24,24,2457412,4,"25351_Insect consumption","Feeding","TX",11,2016-01-24,"calendar",24,2016,NA,NA,"25351_Insect consumption_2016"
8496,46.328629,-96.061256,246,"Turdus","migratorius","American robin","Animalia",25780,310,"Fruit/seed consumption",2016,3,9,69,2457457,6,"25780_Fruit/seed consumption","Feeding","MN",9,2016-03-09,"calendar",69,2016,NA,NA,"25780_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,245,"Poecile","atricapillus","black-capped chickadee","Animalia",25781,310,"Fruit/seed consumption",2016,4,10,101,2457489,7,"25781_Fruit/seed consumption","Feeding","MN",9,2016-04-10,"calendar",101,2016,NA,NA,"25781_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",25784,312,"Flower visitation",2016,5,27,148,2457536,7,"25784_Flower visitation","Feeding","MN",9,2016-05-27,"calendar",148,2016,NA,NA,"25784_Flower visitation_2016"
8496,46.328629,-96.061256,1104,"Hirundo","rustica","barn swallow","Animalia",25894,297,"Nest building (birds)",2016,5,7,128,2457516,4,"25894_Nest building (birds)","Nesting behavior","MN",10,2016-05-07,"calendar",128,2016,NA,NA,"25894_Nest building (birds)_2016"
8496,46.328629,-96.061256,1113,"Dryobates","pubescens","downy woodpecker","Animalia",25895,310,"Fruit/seed consumption",2016,3,30,90,2457478,2,"25895_Fruit/seed consumption","Feeding","MN",11,2016-03-30,"calendar",90,2016,NA,NA,"25895_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,294,"Singing individuals (birds)",2016,2,9,40,2457428,9,"25898_Singing individuals (birds)","Singing individuals","MN",13,2016-02-09,"calendar",40,2016,NA,NA,"25898_Singing individuals (birds)_2016"
8496,46.328629,-96.061256,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",25898,310,"Fruit/seed consumption",2016,1,31,31,2457419,5,"25898_Fruit/seed consumption","Feeding","MN",11,2016-01-31,"calendar",31,2016,NA,NA,"25898_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,1124,"Tachycineta","bicolor","tree swallow","Animalia",25899,297,"Nest building (birds)",2016,4,24,115,2457503,4,"25899_Nest building (birds)","Nesting behavior","MN",9,2016-04-24,"calendar",115,2016,NA,NA,"25899_Nest building (birds)_2016"
8418,32.363758,-94.873947,1096,"Cyanocitta","cristata","blue jay","Animalia",28244,310,"Fruit/seed consumption",2016,1,10,10,2457398,4,"28244_Fruit/seed consumption","Feeding","TX",11,2016-01-10,"calendar",10,2016,NA,NA,"28244_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,1096,"Cyanocitta","cristata","blue jay","Animalia",28244,457,"Insect consumption",2016,5,1,122,2457510,4,"28244_Insect consumption","Feeding","TX",9,2016-05-01,"calendar",122,2016,NA,NA,"28244_Insect consumption_2016"
8418,32.363758,-94.873947,356,"Sialia","sialis","eastern bluebird","Animalia",28245,457,"Insect consumption",2016,2,14,45,2457433,4,"28245_Insect consumption","Feeding","TX",10,2016-02-14,"calendar",45,2016,NA,NA,"28245_Insect consumption_2016"
8418,32.363758,-94.873947,375,"Zenaida","macroura","mourning dove","Animalia",28246,294,"Singing individuals (birds)",2016,2,21,52,2457440,4,"28246_Singing individuals (birds)","Singing individuals","TX",10,2016-02-21,"calendar",52,2016,NA,NA,"28246_Singing individuals (birds)_2016"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,294,"Singing individuals (birds)",2016,1,24,24,2457412,4,"28247_Singing individuals (birds)","Singing individuals","TX",11,2016-01-24,"calendar",24,2016,NA,NA,"28247_Singing individuals (birds)_2016"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,310,"Fruit/seed consumption",2016,9,7,251,2457639,2,"28247_Fruit/seed consumption","Feeding","TX",11,2016-09-07,"calendar",251,2016,NA,NA,"28247_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28247,457,"Insect consumption",2016,5,23,144,2457532,4,"28247_Insect consumption","Feeding","TX",10,2016-05-23,"calendar",144,2016,NA,NA,"28247_Insect consumption_2016"
8736,44.903229,-93.217445,240,"Spinus","tristis","American goldfinch","Animalia",28348,310,"Fruit/seed consumption",2016,1,19,19,2457407,1,"28348_Fruit/seed consumption","Feeding","MN",10,2016-01-19,"calendar",19,2016,NA,NA,"28348_Fruit/seed consumption_2016"
8736,44.903229,-93.217445,245,"Poecile","atricapillus","black-capped chickadee","Animalia",28349,294,"Singing individuals (birds)",2016,4,15,106,2457494,9,"28349_Singing individuals (birds)","Singing individuals","MN",10,2016-04-15,"calendar",106,2016,NA,NA,"28349_Singing individuals (birds)_2016"
8736,44.903229,-93.217445,245,"Poecile","atricapillus","black-capped chickadee","Animalia",28349,310,"Fruit/seed consumption",2016,1,12,12,2457400,1,"28349_Fruit/seed consumption","Feeding","MN",9,2016-01-12,"calendar",12,2016,NA,NA,"28349_Fruit/seed consumption_2016"
8736,44.903229,-93.217445,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28354,294,"Singing individuals (birds)",2016,4,15,106,2457494,9,"28354_Singing individuals (birds)","Singing individuals","MN",9,2016-04-15,"calendar",106,2016,NA,NA,"28354_Singing individuals (birds)_2016"
8736,44.903229,-93.217445,1090,"Cardinalis","cardinalis","northern cardinal","Animalia",28354,310,"Fruit/seed consumption",2016,1,12,12,2457400,1,"28354_Fruit/seed consumption","Feeding","MN",10,2016-01-12,"calendar",12,2016,NA,NA,"28354_Fruit/seed consumption_2016"
8736,44.903229,-93.217445,362,"Junco","hyemalis","dark-eyed junco","Animalia",29145,310,"Fruit/seed consumption",2016,1,15,15,2457403,3,"29145_Fruit/seed consumption","Feeding","MN",9,2016-01-15,"calendar",15,2016,NA,NA,"29145_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,352,"Archilochus","colubris","ruby-throated hummingbird","Animalia",30980,312,"Flower visitation",2016,9,18,262,2457650,4,"30980_Flower visitation","Feeding","TX",11,2016-09-18,"calendar",262,2016,NA,NA,"30980_Flower visitation_2016"
8496,46.328629,-96.061256,1096,"Cyanocitta","cristata","blue jay","Animalia",32294,310,"Fruit/seed consumption",2016,2,9,40,2457428,9,"32294_Fruit/seed consumption","Feeding","MN",13,2016-02-09,"calendar",40,2016,NA,NA,"32294_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,362,"Junco","hyemalis","dark-eyed junco","Animalia",32295,310,"Fruit/seed consumption",2016,1,26,26,2457414,11,"32295_Fruit/seed consumption","Feeding","MN",9,2016-01-26,"calendar",26,2016,NA,NA,"32295_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,1110,"Passer","domesticus","house sparrow","Animalia",32297,310,"Fruit/seed consumption",2016,5,20,141,2457529,6,"32297_Fruit/seed consumption","Feeding","MN",9,2016-05-20,"calendar",141,2016,NA,NA,"32297_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,362,"Junco","hyemalis","dark-eyed junco","Animalia",33174,310,"Fruit/seed consumption",2016,1,6,6,2457394,3,"33174_Fruit/seed consumption","Feeding","TX",10,2016-01-06,"calendar",6,2016,NA,NA,"33174_Fruit/seed consumption_2016"
8418,32.363758,-94.873947,240,"Spinus","tristis","American goldfinch","Animalia",33798,310,"Fruit/seed consumption",2016,1,10,10,2457398,4,"33798_Fruit/seed consumption","Feeding","TX",10,2016-01-10,"calendar",10,2016,NA,NA,"33798_Fruit/seed consumption_2016"
8496,46.328629,-96.061256,240,"Spinus","tristis","American goldfinch","Animalia",34922,310,"Fruit/seed consumption",2016,5,3,124,2457512,3,"34922_Fruit/seed consumption","Feeding","MN",10,2016-05-03,"calendar",124,2016,NA,NA,"34922_Fruit/seed consumption_2016"
